city,date,time,product_name,image_url,content_below_name,pieces,offer_percentage,actual_price,selling_price,delivery_time,ad_status,which_product
Hitech City 500081,21-12-2025,12:37:31 PM,"OM BHAKTI Wick for Diya - Cotton Long Batti 5""","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/9/8/5d1b3f07-8de9-477f-931f-dd842f3c8d40_79581_1.png",,75 pieces x 2,4,50,48,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,Shubhkart Tejas Samai Diya bati Large,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/hd5uiajavrmh7xmm1oxq",Cotton wicks for traditional lamps,4 g,13,15,13,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,SATVIK Pure Cotton Round Kalawa Thread,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/6/13/9f58103f-4df0-4878-87dd-c60c823930cf_poojaneeds_8MKQ771J7H_MN.png",Sacred red thread for religious ceremonies,1 Piece,51,49,24,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,Shubhkart Tejas Pure Ghee Wicks,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/9/6/81235e2c-40bd-4bed-8b21-120e2233824d_10755_1.png",Ghee-infused cotton wicks for diyas,30 pieces,14,89,76,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,SATVIK Pure Cotton Mauli Thread,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/7/4/757ccdb1-e821-4581-96af-17ebd3ec7a39_poojaneeds_72VH6M5MV9_MN.png",Sacred red-yellow cotton thread for religious rituals,1 Piece,51,49,24,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,OM BHAKTI Wick For Diya Cotton Flower Batti,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/9/1/2949b28d-e0ca-4975-b883-94cb2624786a_28358_1.png",,60 pieces x 2,4,50,48,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,OM BHAKTI wick for diya- cotton long batti 100N,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/9/1/9154ced7-d708-4672-828e-85c59994bee7_85693_1.png","Pure cotton, long-lasting wicks.",100 pieces,,,,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,SATVIK White Cotton Janeu Thread (Safed Janeu),"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/6/13/ac4e8f1d-5a20-4ce8-971f-d65be190979e_poojaneeds_CAGY1GJ59Q_MN.png",Pure white sacred thread for rituals and ceremonies,1 Piece,66,100,34,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,Cycle Om Shanthi Long Cotton Wicks Samai Watt | From House of Cycle,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/8/13/1f6cbfc8-547d-4a9a-afa7-bfdc80440e17_928659_1.png",,60 pieces,50,50,25,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,Happy Tyohaar White Cotton Janeu Thread (Safed Janeu),"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/5/7/cab59282-5b66-4d8f-989b-2abed7eb7d97_237381_1.png",Sacred thread for rituals and puja,1 Piece,53,49,23,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,Shubhkart Janau,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/7b88c18f65e7229adde329bc1110ebab",Sacred thread for religious ceremonies,4 pieces,15,20,17,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,SATVIK Divine Drapery: Red Cotton Gamcha for Worship,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/6/13/660db923-ddf7-45f8-b719-e6fcc9a97dd1_poojaneeds_ID6V01IUXW_MN.png",Sacred drapery for ritual worship,1 Piece,34,149,98,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,Shri Samriddhi Enterprises Phool Diya Baati,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/7/24/0016893f-7f77-48a1-9a49-b915e302828e_poojaneeds_2W7KM02NO3_MN.png",Cotton baatis for diyas shaped like a flower,200 pieces,36,60,38,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,Happy Tyohaar White Puja Cloth-1.25 mtr,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/3/22/52516f08-5123-44cf-8b37-660892c9d345_453526_1.png",Pure white pooja cloth for sacred ceremonies,1 Piece,45,99,54,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,SATVIK White Puja Cloth-1.25 mtr,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/6/13/fe161f83-19ff-4da2-b9b8-a90f14e1ec52_poojaneeds_9YVL1FNZ38_MN.png",Traditional white cloth for pooja rituals,1 Piece,50,99,49,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,SHUBHKART TEJAS PURE GHEE WICKS 60N,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/ciw/2025/8/19/eb904c32-f3b4-4b35-a851-61f1146144dc_NPI-021388_1_20250819_151539.png",,60 pieces,14,174,148,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,SATVIK Red Puja Cloth-1.25 mtr,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/10/14/c46fea91-d64f-4e7e-9c9f-c7dcc3754186_368741_1.png",Traditional red cloth for temple decor,1 Piece,50,99,49,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,Happy Tyohaar Divine Drapery: Red Cotton Gamcha for Worship,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/3/25/1e003fc3-efaf-4c82-8449-337ede9e2052_784872_1.png",Soft gamcha for pooja and decor,1 Piece,44,199,111,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,Cycle Pure Navin Sambrani Dhoop Cups for Pooja,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/8/12/11090c98-8e32-420b-9fa3-aba9aed40950_996997_1.png",,15 pieces,5,90,85,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,Shubhkart Moli Roll,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/11/18/c8ae4803-41c1-40f0-bd56-ba3595554b7e_4798_1.png",,1 Piece x 2,10,40,36,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,SATVIK Yellow Pooja Cloth,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/10/14/8c2f88fa-7b56-49f9-a68f-7ee9604adb02_865097_1.png",Traditional cloth for divine rituals,1 Piece,,,,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,Zed Black Ghee Diyabatti Container of 30 Pcs,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/2/5/f3a2a186-46ff-4cd6-a968-2ab4e4a4fca1_518765_1.png",Ghee-based diya wicks for festive use.,30 pieces,22,75,58,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,OM BHAKTI Vastramala (with Kumkum & Ashtagandha) 2M,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/10/14/21a2fa29-86af-47a6-8891-67a659358167_53313_1.png",,1 Piece x 2,3,58,56,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,"Cycle Pure Heritage Chandanam (Sandalwood) Incense Sticks, 200 gms","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/3/13/83930473-5238-4ee1-af3c-659adbc7e43c_557281_1.png",Sandalwood-scented incense sticks.,1 pack,10,150,135,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,Shri Samriddhi Enterprises Pooja Cloth,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/19dd6cf49a7d7c04fa9f6e44fa60e8c3","Traditional Cloth, Festive Use.",1 Piece,36,50,32,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,Happy Tyohaar Orange Pooja Cloth (1.25m ),"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/3/22/2d0abe34-9c8e-4294-b6de-aade45cdbe04_906307_1.png",Orange cotton pooja cloth for rituals,1 Piece,44,99,55,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,OM BHAKTI Janeu,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/7/1/4d4ebee1-eed4-48d7-8912-fc35e4dc9264_poojaneeds_V4YZIV7O29_MN.png",Sacred thread for traditional Hindu ceremonies,2 pieces,,,,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,SATVIK Set Of 4 Multicolor Clay Diya Terracotta Dia D-7,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/10/15/4c24fb05-c5c0-4055-8205-904f908a0ab7_J2HJM11HQC_MN.png","Compact set, bright shine",1 pack,64,349,123,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:37:31 PM,Shri Samriddhi Enterprises Mauli Kalawa Thread Moli,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/86b138dc948f79c47efb6b8d8a125786",Traditional red-yellow thread for pooja,20 g,38,80,49,5 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
Hitech City 500081,21-12-2025,12:38:09 PM,Toyshine 3 x 3 Rubik's Cube,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/11/22/313a81d1-71c4-4d71-86e2-75e25bd9fb68_757812_1.png","Smooth, speed turns",1 Piece,90,999,94,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,"Noise Caliber 3 Go 1.85"" Display, Bluetooth Calling Smart Watch, 10 Days Battery (Jet Black)","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/ciw/2025/8/7/6beb68ec-2cea-4e03-8a38-eebe1ecea2a5_NPI-013695_1_20250807_051615.png",Stylish smartwatch with clear calls,1 Piece,83,5999,999,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,Godrej Fab Liquid Detergent Refill Pouch for Machine & Hand Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/ciw/2025/12/18/eb1abd9c-daae-4c9e-b4e7-5610c9d3e6ef_193ZFMMCUY_MN_18122025.png","Powerful Clean, Convenient Refill.",950 ml,12,99,87,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,"Cherilo Standard Elevated Wedge Pillow for Baby Crib & Mattress, Elevate Baby to Prevent Acid Reflux, Colic, GERD, Heat Burn & Vomiting- with Removable Cover - Star Design - Blue","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/12/27/1e85087a-b23d-4570-91ef-93785ffcb364_250717_1.png",Anti-reflux wedge pillow for better baby comfort,1 Pack,57,1999,845,18 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,Prega News Advance Test Kit | Rapid Single Step Pregnancy Test Kit Device | 99% Accurate Results in 3 Mins,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/6/2/a319cfc8-b6cf-4af4-8d28-fc3fef910c2e_82100_1.png","Accurate Results, Convenient Midstream Test.",1 Piece,5,112,106,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,"ARISTO Insulated Chiller Ice Box (2.5L, Color May Vary)","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/2/18/53ca6efd-8e4f-4226-b4b1-5a644e9cb269_268751_1.png",Portable insulated cooler,1 Piece,39,481,289,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,Borges Olive Oil for Indian Cooking - 2 L,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/5/28/a49addb3-a734-43f9-bcb5-60ac462eda81_6155_1.png","Light & Versatile, Pure Olive Oil.",2 ltr,56,4200,1848,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,"Nestle KitKat 3 Fingers, Choco Coated Wafer Bar","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/11/13/c8f6299b-32ff-499a-b9b8-1b3b9cacfc1d_1794_1.png",Classic 3-finger crispy chocolate wafer,28.5 g,12,25,22,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,"Jockey 1406 Women Cotton Hipsters (Pack of 3, Dark Assorted) - S","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/6/5/1b24bcd6-2104-4581-a547-4ef18229b148_40003_14.png",Soft hipsters with all-day comfort,1 Small,,,,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,"Jockey 8037 Men Cotton Solid Briefs (Pack of 2, Black) - S","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/6/5/18435a33-d734-49bb-a454-ee9f88339a32_53546_1.png",Classic cotton briefs with snug fit,1 S,,,,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,Godrej Aer Room Freshener Spray for Home & Office - Jasmine Delight,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/12/11/6022509c-b650-424f-b652-c9faa00b5390_9335_1.png",Room freshener spray with a refreshing jasmine scent,200 ml,,,,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,Godrej Aer Power Pocket Bathroom Freshener Assorted Pack,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/886f6ad443c59004134ed435384de5a2","Long-lasting Freshness, Portable Fragrance.",1 Piece,13,195,168,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,Hit Godrej Hit Anti Roach Gel Cockroach Killer 20 G,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/3/28/091a3890-9eca-4f6f-9696-2246c0ffa264_repellentsinsecticides_SHPJBSAKM8_MN.png",Targeted gel solution for cockroach control,20 g,10,220,198,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,Godrej Jersey Cow Ghee Pouch,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/9/20/1154be75-7c74-4e1b-adfd-b1d024cc1eee_3114_1.png",High-quality cow ghee from the house of Godrej Jersey,1 ltr,22,749,579,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,"XYXX Grey & Black Men Trunk (Solid, Pack of 2) - M","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/ciw/2025/11/20/6b971543-9029-4c2a-b988-d7b059a660bc_MY67NGFX2D_MN_20112025.jpg","Ultra-soft trunks, modern fit",1 Medium,7,538,499,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,GIVA Anushka Sharma Golden Star Constellation Necklace,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/3/17/7b63682c-e5aa-4647-b983-2e71f45a8795_93001_1.png",Celestial chic,1 Piece,44,3399,1899,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,Stag Iconic 4 Star Advanced Table Tennis Racket for Competitive Play,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/4/9/73cea123-0ef7-4103-b63c-0708aa6d2b47_958035_1.png",Elite Spin Master Paddle,1 Piece,3,700,679,18 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,Godrej Nupur Henna Powder,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/c8a156d4f6b983029d215f78c1cc8edc",100% natural henna for hair coloring and conditioning,120 g,,,,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,Stag Iconic 4 Star Complete Table Tennis Set for Advanced Players (White),"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/4/9/7d3f725d-2c3c-47f8-9554-64253d5fa542_425121_1.png",Pro Pong Performance Pack,1 pack,3,1500,1455,18 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,"Jockey Women Cotton Hipsters (Pack of 3, Dark Prints) - M","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/7/9/63563ee2-b2a1-458c-a86e-8cf4a93d648f_47422_1.png",,3 Medium,,,,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,Godrej Jersey Soft Paneer,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/ciw/2025/12/17/d875ade5-c744-41e6-9976-54ecaf598ea3_HIHN3AP71O_MN_16122025.png",Soft paneer cubes for all your favorite dishes,200 g,19,119,96,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,Godrej Aer Room Freshener Spray for Home & Office - Cool Aqua,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/12/11/91676d8c-0f58-4857-928d-48080c37428a_10835_1.png",Air freshener spray with marine fragrance,200 ml,,,,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,"Jockey 8015 Men Cotton Rib Solid Trunks (Pack of 2, Deep Navy) - M","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/6/5/1ab5dff5-bbb0-4843-9ea7-dbd789976aea_69265_1.png",Soft ribbed trunks for all-day comfort,2 Medium,,,,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,Godrej Jersey Thick & Tasty Curd 1KG Tub,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/ciw/2025/12/17/f0698680-4aaa-48a9-ad3d-2980c86e755e_QH22VZ7K0Z_MN_16122025.png",Everyday Thick & Tasty Curd,1 kg,29,120,85,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,"Godrej Locks Alloy Steel 6 Levers Square Padlock for Home with 4 Keys (50mm, Silver)","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/8/22/8f936001-3d77-4c3a-993f-2cae27112f78_371783_1.png",Home Haven Hexa-Shield,1 Piece,10,390,350,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,Godrej Aer Pocket Lavender Bloom Air Freshener,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/s1gteodcqs6ytifxma6r",Pocket-sized air freshener with soothing lavender scent,10 g,,,,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,Godrej Aer Power Pocket Bathroom Freshener Assorted Pack,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/3/28/78e96188-54b5-4b45-85db-95611992663b_freshenerfragrance_K2NLGH7U61_MN.png",Compact gel freshener in assorted fragrances for bathroom,50 g,15,325,276,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,Godrej Jersey Homogenised Toned Milk,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/ciw/2025/12/17/390ae95b-2eff-4d56-9042-2bdeb2fd752f_Y73B1ZAAUM_MN_16122025.png",Homogenised and toned milk,500 ml,3,32,31,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,Godrej Jersey Thick & Tasty Curd,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/ciw/2025/12/17/d05da469-5b25-4986-93c1-935145344ad3_WOW2GAXBAK_MN_16122025.png",Thick creamy curd from Godrej,425 g,10,50,45,11 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
Hitech City 500081,21-12-2025,12:38:09 PM,Bodycare Assorted Women Brief - L,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/5/22/2a959876-0b33-48c4-9339-4d85767ced93_FashionClothing_VA5T1C5CYA_MN.png",,1 L,14,330,283,18 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
